"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol"
"ENSG00000205302",-0.451084430793454,5.7359783860999,-2.0377261331707,0.0440354675851713,0.170644149970697,-4.33469181851463,"SNX2"
"ENSG00000205307",0.536714601603404,2.03753069936266,1.47710395498259,0.142574299417362,0.338916758475434,-5.01512369347357,"SAP25"
"ENSG00000205323",-0.617278369746644,4.26695961873044,-2.36475831740324,0.0198374708578165,0.106859115964931,-3.54653804559741,"SARNP"
"ENSG00000205336",0.246941805517896,4.41965794147537,0.832956584103954,0.406717831112105,0.611249015470011,-5.87225308227372,"ADGRG1"
"ENSG00000205339",-0.701482179187343,4.39875109730876,-3.34957999843069,0.00111730619496678,0.0176316093405131,-1.03787033552827,"IPO7"
"ENSG00000205352",0.194194850867989,7.83776017106788,1.33281704122275,0.185412628489854,0.391354510834592,-5.59452270976227,"PRR13"
"ENSG00000205356",0.278849706778405,4.70978299296995,1.20410245604947,0.231197151531842,0.442384693897044,-5.53560744449189,"TECPR1"
"ENSG00000205358",-0.171629561764835,0.926845985405613,-0.423399017615527,0.672850889083349,0.811128601736593,-5.96447341442018,"MT1H"
"ENSG00000205364",0.063583999231435,0.633286884711632,0.167743678381823,0.86710040894637,0.928422508246643,-6.04023490914599,"MT1M"
"ENSG00000205403",0.545889930940687,1.17234229678629,1.89300086776272,0.0610496840030588,0.207380998987195,-4.36596563252228,"CFI"
"ENSG00000205413",0.709011238873696,3.79541550557439,2.02273710246772,0.0455851376777643,0.174406758326908,-4.21658195305245,"SAMD9"
"ENSG00000205420",-0.969418800533772,3.90445287770743,-2.18181119313607,0.0313031635378547,0.139312857892128,-3.90119532135739,"KRT6A"
"ENSG00000205423",0.152269984675307,4.82332817095643,0.660572971594854,0.51030066782346,0.696005872120603,-6.03338736135547,"CNEP1R1"
"ENSG00000205436",0.673437484771738,1.17934492054554,1.69181723977812,0.0935805595108573,0.265029345298235,-4.70321487257329,"EXOC3L4"
"ENSG00000205464",-0.298992744496145,1.17025622884821,-1.07020771195598,0.286925223504898,0.499294990379976,-5.504650191258,"ATP6AP1L"
"ENSG00000205500",0.0264576361344004,1.0192594123992,0.0764693655534545,0.939187963153904,0.968841853694311,-6.04536395479912,"MAPRE3-AS1"
"ENSG00000205531",-0.117652262574843,6.28335351105937,-0.68647785886874,0.493891350921764,0.682951313079573,-6.13715836540263,"NAP1L4"
"ENSG00000205537",0.37435455977639,1.33754520915137,1.22688279289354,0.222549553642979,0.432834988902257,-5.33551725872953,"AC121338.1"
"ENSG00000205542",-0.0555783924403553,11.8818987802975,-0.298598074160403,0.76582372966771,0.870860511167854,-6.55079581237801,"TMSB4X"
"ENSG00000205544",-0.26827450540841,1.75248758680373,-0.623269118741855,0.534429123128657,0.714121630376571,-5.86953066282951,"TMEM256"
"ENSG00000205559",0.483619650663007,1.20191445463632,2.02213066854575,0.0456488037527803,0.174406758326908,-4.13341436351416,"CHKB-DT"
"ENSG00000205560",0.276364258529077,2.98783715942541,0.913751623307927,0.362894269999896,0.570540113171352,-5.68000065305178,"CPT1B"
"ENSG00000205571",-0.811944990433124,2.56147972290078,-2.01871857153095,0.0460084385100184,0.175390087423263,-4.14452579687519,"SMN2"
"ENSG00000205572",-0.296085465675597,2.16575643347993,-0.860130354688262,0.391633272374952,0.596901128761601,-5.69275141073125,"SERF1B"
"ENSG00000205581",-0.546260527259617,5.57896955242572,-2.84063316873403,0.0053876131737969,0.0498832050075667,-2.51524386425315,"HMGN1"
"ENSG00000205593",-0.614492269344305,1.54360978572181,-1.69028454055286,0.0938742145037498,0.265477159587396,-4.70501933603923,"DENND6B"
"ENSG00000205609",-0.424632293357357,1.30289065105494,-0.920489186904762,0.359380246835145,0.568107877793723,-5.64477492018972,"EIF3CL"
"ENSG00000205622",0.400616967638889,4.03851360887955,1.31583518864342,0.191031323423023,0.397830214040934,-5.34654384069036,"AP001042.1"
"ENSG00000205628",0.492903196610405,2.09091909915566,1.46950494212448,0.144619316888147,0.341756023618205,-5.03052134580606,"LINC01446"
"ENSG00000205629",-0.557025688223408,2.93962693728661,-1.60116561025888,0.11227782138507,0.294548466373591,-4.86480528290727,"LCMT1"
"ENSG00000205649",0.221142843862345,1.72702559438656,0.448024687562505,0.655037898615577,0.80015932891379,-5.94818221957183,"HTN3"
"ENSG00000205659",0.443578547518082,2.47561173490302,1.33820060015168,0.183657524361642,0.389222803184599,-5.21162630081055,"LIN52"
"ENSG00000205678",0.313746713859377,1.44503018615538,1.11176203235815,0.268723139811412,0.48151990861576,-5.45799258333212,"TECRL"
"ENSG00000205707",0.668805203079108,3.55021802058637,1.92377186179335,0.0570303921777054,0.199612741886228,-4.38918326146129,"ETFRF1"
"ENSG00000205710",0.10782552897621,4.14691754085615,0.297599124071434,0.766584064579431,0.871282533688234,-6.13385612728228,"C17orf107"
"ENSG00000205726",-0.0735540407871181,3.28515250104545,-0.229006828574076,0.819299149758298,0.903118795184917,-6.06369587161998,"ITSN1"
"ENSG00000205730",-0.872437766174016,2.6157646407149,-3.07308105186928,0.00268551340865724,0.0318080084003469,-1.74157131791281,"ITPRIPL2"
"ENSG00000205744",0.269155439303274,3.96156634470578,1.21182281036729,0.228239724605909,0.439753656040156,-5.45522723401824,"DENND1C"
"ENSG00000205758",0.193080100938739,3.77762495421088,0.606584681970629,0.545406726291888,0.722313416798312,-5.97043705220357,"CRYZL1"
"ENSG00000205765",0.24828528853178,3.36900366348532,0.887991110491169,0.376530026951644,0.583011806764607,-5.72438637761127,"C5orf51"
"ENSG00000205786",0.487766028027596,1.85794846496092,1.62412614355222,0.107280460819007,0.286943090678199,-4.80499999665708,"LINC01531"
"ENSG00000205885",0.88056058794837,3.02354657951209,2.73998752840121,0.00719663139481441,0.059180952185141,-2.62504790301226,"C1RL-AS1"
"ENSG00000205903",0.898825966278716,4.69434683118962,2.78787213827336,0.00627631003066248,0.0545907720065916,-2.59770112157798,"ZNF316"
"ENSG00000205923",0.473453529147727,0.837643146903524,1.25891497435841,0.210790673910563,0.420754105916648,-5.29894310021647,"CEMP1"
"ENSG00000205930",0.759765926704492,2.40247708679241,2.1999589156754,0.029952343938499,0.135382308923382,-3.80458868728507,"C21orf62-AS1"
"ENSG00000205937",-0.395631220193242,5.06951401324363,-2.26500927828659,0.0255191238243036,0.123345055622097,-3.82637412261441,"RNPS1"
"ENSG00000205981",-0.030839350675365,2.07980746672651,-0.0904632340473846,0.928087617366336,0.962666034494517,-6.03754662852914,"DNAJC19"
"ENSG00000206047",0.0236217547127962,4.47248893557592,0.0369517865532171,0.970592047625914,0.984986554387544,-6.20755190241498,"DEFA1"
"ENSG00000206053",-1.33130188460747,3.60088108831236,-4.04621674750025,9.83610979117276e-05,0.0036698057244685,1.18118427013444,"JPT2"
"ENSG00000206062",0.751760340376849,1.82528661727083,1.88763550122319,0.0617743181612156,0.208307201546428,-4.37846403233372,"AL121823.1"
"ENSG00000206072",-1.10464172485676,2.06978959517395,-2.51921115135912,0.0132346069454695,0.0856307482172503,-3.11446074204464,"SERPINB11"
"ENSG00000206073",-0.559391188386012,2.1911984168959,-1.35428524113339,0.178488089402183,0.382615915726696,-5.18694885095385,"SERPINB4"
"ENSG00000206075",-0.932801156896311,1.98553411074097,-2.61994092888046,0.0100675438909044,0.0725946262271649,-2.87720399815752,"SERPINB5"
"ENSG00000206113",-0.419092035129363,1.12365960833975,-1.26017379147612,0.210338054205339,0.42030060053528,-5.29850719709557,"CFAP99"
"ENSG00000206172",-1.86934601369607,6.56699322921549,-2.38302062196969,0.0189281241787436,0.104397885633199,-3.65471655472866,"HBA1"
"ENSG00000206190",-0.195091770332193,2.21755348967627,-0.582440071654318,0.561491148282776,0.733120334907533,-5.87621166308015,"ATP10A"
"ENSG00000206199",-0.319359129322941,3.93430202049372,-1.02588463921605,0.307251145618549,0.519881811018536,-5.65495897917947,"ANKUB1"
"ENSG00000206337",0.601203357244068,5.0459148407798,2.60544846177521,0.0104764544599679,0.07431690420448,-3.06783203768685,"HCP5"
"ENSG00000206344",0.250370152461824,2.9942308342559,0.756045645515138,0.451277037248369,0.650433330912614,-5.82276470872064,"HCG27"
"ENSG00000206417",0.0942368470463708,1.70102442154901,0.238320362614877,0.81208676655115,0.899185621580145,-6.01609660695249,"H1FX-AS1"
"ENSG00000206418",-0.261101988283795,3.20727231466816,-0.946125831853297,0.346208334152878,0.557270418789943,-5.65628027047581,"RAB12"
"ENSG00000206503",0.0903180027955227,9.28330504404266,0.400498171211292,0.689585233589225,0.822860235329208,-6.44135788236229,"HLA-A"
"ENSG00000206527",-0.0621622945599344,2.30430148899005,-0.185646811106891,0.853071925524571,0.92166832442341,-6.02382780932674,"HACD2"
"ENSG00000206530",-0.794482256027893,2.69597328481012,-2.12980921043814,0.0354713750528797,0.149572782034045,-3.94128002150758,"CFAP44"
"ENSG00000206538",0.584467600096135,2.36763204729161,1.71879339903224,0.0885333419552113,0.255257735970725,-4.66096493085269,"VGLL3"
"ENSG00000206560",-0.132930765153275,5.24203883632258,-0.572491836023573,0.568185391961585,0.73819081086753,-6.12066380077331,"ANKRD28"
"ENSG00000206562",0.398218015257485,3.10616841816818,1.29112684210958,0.1994319836829,0.407710265402614,-5.29229460610269,"METTL6"
"ENSG00000206567",0.20490711465763,1.58314362180454,0.54823482372779,0.584668490966147,0.750136925351555,-5.9119288640338,"AC022007.1"
"ENSG00000206573",0.44352694272895,5.25502229577164,1.67834898330488,0.0961867093841493,0.269376387226906,-4.93153146905704,"THUMPD3-AS1"
"ENSG00000211445",-0.263427127480319,6.63040125282491,-0.924602954783859,0.357245378561568,0.566061963094512,-5.9713660938838,"GPX3"
"ENSG00000211450",0.0331768197409844,3.82540578244528,0.126156936057466,0.899843581912082,0.946790366518654,-6.14677216581772,"SELENOH"
"ENSG00000211455",0.06908544576773,5.3094603841526,0.287536868489938,0.774255386465306,0.875492857952181,-6.24946461613277,"STK38L"
"ENSG00000211460",-0.588305504157535,3.66746914827785,-2.21490618091502,0.0288781904542484,0.13220949877211,-3.81331785934478,"TSN"
"ENSG00000211584",-0.0950890208808929,2.84980983324846,-0.346295706159948,0.729798032572733,0.848174380361546,-6.00280617835033,"SLC48A1"
"ENSG00000212694",0.182057412071392,1.42723021408831,0.607449992861011,0.544834612806985,0.722225450890475,-5.87420969109832,"LINC01089"
"ENSG00000212719",0.52910350894358,2.71091293116142,1.1559685679454,0.250259189581083,0.46285284028834,-5.4306854840139,"LINC02693"
"ENSG00000212743",0.132808373249406,3.02027548434632,0.413751899307545,0.679880915531726,0.816220355536447,-6.0066902823034,"LINC02656"
"ENSG00000212907",-0.32403556513878,12.7093131820284,-1.30310354723916,0.195326417051372,0.402838182516849,-5.77792577671618,"MT-ND4L"
"ENSG00000212978",0.353719290470142,2.33646561954147,1.17224368174089,0.243693088902835,0.45623305891367,-5.40178402855759,"AC016747.1"
"ENSG00000213015",0.0330285531415113,2.7055646937217,0.100420607120809,0.920197640814178,0.958297137738963,-6.06028490565372,"ZNF580"
"ENSG00000213020",0.908510356295819,4.7271562723083,2.8847003877803,0.00473532998749156,0.0460029127235376,-2.35390742725221,"ZNF611"
"ENSG00000213024",-0.274775475804176,4.37486709554022,-1.12367532318548,0.263656327166666,0.476637591912973,-5.58587559174954,"NUP62"
"ENSG00000213047",-0.240421231549495,3.31282415479063,-0.980965516253818,0.328814493342491,0.540798607978625,-5.63010961820817,"DENND1B"
"ENSG00000213057",0.421208800619969,1.52818538782352,1.6993689421938,0.0921445960761947,0.261956788917629,-4.69054726228099,"C1orf220"
"ENSG00000213064",-0.0606358363660193,4.1463743129604,-0.310255981715213,0.7569675885838,0.865556526884966,-6.12530337836209,"SFT2D2"
"ENSG00000213066",-0.00492905046103473,3.06908323929501,-0.0191146218909009,0.984785134773975,0.992213058776413,-6.07831824856024,"FGFR1OP"
"ENSG00000213079",0.253435872627095,4.2613491880266,1.16793212463307,0.245420493739062,0.457769039524535,-5.53393329820489,"SCAF8"
"ENSG00000213085",-0.714309285980579,3.25964518366638,-2.3545294815129,0.0203635225914588,0.108573119771405,-3.50532908943529,"CFAP45"
"ENSG00000213096",-0.0798484397360434,2.45430836502489,-0.24429105192587,0.807471524029857,0.895856611551108,-6.01887775639663,"AC092279.1"
"ENSG00000213121",1.03479457392133,2.99472508435276,1.92652628944886,0.0566817516373063,0.199014799049202,-4.35148380949754,"AL590867.1"
"ENSG00000213123",-0.512953397234835,2.14769749088317,-1.17592828553868,0.242223747898883,0.454568398751556,-5.39412203854661,"TCTEX1D2"
"ENSG00000213145",-2.24408249547638,5.83954192052821,-6.53670705550382,2.17647410914279e-09,3.10048629911523e-06,11.1433217028156,"CRIP1"
"ENSG00000213214",-0.819529064955716,1.28039131206014,-3.06419090226637,0.00275990979320683,0.032395345662585,-1.76329494219227,"ARHGEF35"
"ENSG00000213246",-0.273295151246148,5.68157911968508,-0.967970206990554,0.335234122833858,0.546641423467361,-5.86410431491401,"SUPT4H1"
"ENSG00000213279",0.770374269409793,3.91591255261187,2.00185250266336,0.0478218614427223,0.179834069788207,-4.27017680281367,"Z97192.2"
"ENSG00000213281",-0.314024821643031,3.67990433122844,-1.13031960057265,0.260859675256694,0.473932882466365,-5.51226551199326,"NRAS"
"ENSG00000213316",0.00932750019127979,0.949706329229846,0.0325580074872937,0.974087490585713,0.986808312482423,-6.05076423844083,"LTC4S"
"ENSG00000213339",0.0266898675379984,2.31215680436579,0.0803576425829619,0.936102371486706,0.96727866252607,-6.05759361355032,"QTRT1"
"ENSG00000213341",0.0199645749072895,3.79770021011723,0.0749394311811342,0.940402318502151,0.968995652478248,-6.13639854787475,"CHUK"
"ENSG00000213347",0.734473572149846,4.42456579765592,2.0977262856386,0.038275748880398,0.156723539314303,-4.12233510310655,"MXD3"
"ENSG00000213366",0.254047893340726,3.73683437958133,0.949097859077948,0.344701750980944,0.555879020054687,-5.70939207178357,"GSTM2"
"ENSG00000213373",0.549002721301243,0.870435624392503,1.81269151425309,0.0726730175516327,0.228983711976415,-4.50869953887796,"LINC00671"
"ENSG00000213380",0.462332377006617,2.01798258155602,1.79206625474002,0.0759382575085165,0.235302077888302,-4.54208260993586,"COG8"
"ENSG00000213390",0.813230049300351,2.34443435425222,3.02641718829396,0.00309779576690844,0.0350993923842771,-1.86846885691071,"ARHGAP19"
"ENSG00000213397",-1.00332689639699,1.86536252375078,-3.18782221754035,0.00187814131960125,0.0256225992432401,-1.42520332511693,"HAUS7"
"ENSG00000213398",0.044297058671322,1.84701803211768,0.123375378142022,0.902040458127287,0.947603327794968,-6.04674599765185,"LCAT"
"ENSG00000213402",0.71918080901809,1.06516863300413,1.91653624637607,0.0579548640044059,0.201408897526955,-4.32482244417409,"PTPRCAP"
"ENSG00000213413",0.349254199838683,1.26686860134308,1.07170865640362,0.286253407842408,0.498652175966458,-5.49919179464309,"PVRIG"
"ENSG00000213420",0.647375552065941,2.89865210896548,1.88923095029373,0.0615580901066571,0.208085007862365,-4.40939378062119,"GPC2"
"ENSG00000213445",0.285213480167197,6.17703638295114,1.46375102164612,0.14618289739169,0.343416901243587,-5.32390405152473,"SIPA1"
"ENSG00000213462",-0.223730264467467,5.25461883292782,-0.746705645103626,0.456872861554715,0.654525300837665,-6.01068730702616,"ERV3-1"
"ENSG00000213463",-0.377812429781523,1.11947596065545,-1.58577878915825,0.11572971312252,0.300156255780098,-4.86275936016526,"SYNJ2BP"
"ENSG00000213465",-0.0841701101841962,2.89279598813576,-0.270527942633447,0.787273348148343,0.884016750861939,-6.03578612039024,"ARL2"
"ENSG00000213468",0.371781329261423,1.97557186735987,1.15483831982487,0.250719790632923,0.463246402654738,-5.40806562081249,"FIRRE"
"ENSG00000213516",-0.148317546658543,2.51350755346056,-0.473760211273583,0.63663262356868,0.786939592279027,-5.94912131598129,"RBMXL1"
"ENSG00000213523",-0.204068678352309,4.94756909146442,-0.7103616856889,0.479019628191501,0.671639009821119,-6.0065308184825,"SRA1"
"ENSG00000213533",0.494372757636292,2.99181790578015,1.48221084149207,0.141212649170715,0.337060504570465,-5.03723465801008,"STIMATE"
"ENSG00000213551",-0.149373684667695,1.88522576293344,-0.537119000520161,0.592296523579299,0.756051362372729,-5.90029364539308,"DNAJC9"
"ENSG00000213563",-0.0434423706277189,1.44953391227636,-0.137975226418877,0.890518365431668,0.942228158157635,-6.03495435132908,"C8orf82"
"ENSG00000213585",-0.611982147641186,5.24714143270923,-3.09903717215859,0.00247880197178513,0.0302043755037892,-1.80342178072788,"VDAC1"
"ENSG00000213593",-0.565460264443438,3.93589610300242,-2.10683515616636,0.0374607398362017,0.154268024387893,-4.05168995384427,"TMX2"
"ENSG00000213600",-0.39992587844515,2.81745835294615,-0.743749654918584,0.458652070297014,0.65576407826759,-5.82718363464085,"U73169.1"
"ENSG00000213614",0.148195736578192,5.78774183752801,0.612902272474059,0.541236721585015,0.719842083452485,-6.14855036293794,"HEXA"
"ENSG00000213619",-0.579059174862052,3.71110823067683,-1.81287521015019,0.0726444680955095,0.228983711976415,-4.5744439897109,"NDUFS3"
"ENSG00000213625",-0.0667560277318511,5.41642373765835,-0.330829483869609,0.741417887192279,0.855379172118906,-6.24648178854277,"LEPROT"
"ENSG00000213626",0.0767972364734361,2.37446169665914,0.232499824374085,0.816592327678007,0.901718373103475,-6.02605186693264,"LBH"
"ENSG00000213638",0.240739460514501,1.16620654657216,0.910183513628594,0.36476404661824,0.572271987435705,-5.65329994590236,"ADAT3"
"ENSG00000213639",-0.449859404156491,7.46393835312884,-2.27021908201245,0.0251903350946484,0.122390648822148,-3.96354971380777,"PPP1CB"
"ENSG00000213654",0.0843367751941473,7.81978228373235,0.436932046095647,0.663037914231832,0.80495589070878,-6.36689587257808,"GPSM3"
"ENSG00000213658",0.644051151105276,2.85316824758076,2.30241283007962,0.02323989164903,0.11696549189367,-3.60657339847205,"LAT"
"ENSG00000213672",-0.101747564228603,1.5889328717262,-0.323129993495938,0.747225118478282,0.859440517216286,-5.99125410929037,"NCKIPSD"
"ENSG00000213676",-0.00815630568568771,4.90536502225367,-0.0466297507280965,0.962894921136057,0.980923378897543,-6.25017512982306,"ATF6B"
"ENSG00000213689",0.209696831867999,2.79291542062965,0.512203014822411,0.609560693597977,0.76869596561084,-5.94739894321986,"TREX1"
"ENSG00000213699",-0.654278096330769,3.33360423214349,-2.71656274796768,0.00769018188540371,0.0612049020578042,-2.67511212934631,"SLC35F6"
"ENSG00000213714",0.369694815622177,1.07073564830621,1.06576086631898,0.288921942973268,0.501551522968988,-5.51060678069577,"FAM209B"
"ENSG00000213719",-0.389277394031166,8.49810137304604,-2.43609648039111,0.016491611551461,0.0966069357051942,-3.64195565877838,"CLIC1"
"ENSG00000213722",-0.293353124314609,5.86492356822296,-1.1147721755206,0.267436546377978,0.48027477891353,-5.7300634081755,"DDAH2"
"ENSG00000213741",-0.941808156453224,8.26687766918257,-3.25206307172594,0.00153133243375146,0.022426148819519,-1.50866095041576,"RPS29"
"ENSG00000213742",0.380559233931396,2.39579392459806,1.14466517319727,0.254892590189831,0.467230121212305,-5.44310788047211,"ZNF337-AS1"
"ENSG00000213762",-0.517149668893201,1.36339622342278,-1.8928827635675,0.0610655577016828,0.207389962979057,-4.36957684806393,"ZNF134"
"ENSG00000213780",-0.681498766112218,1.69836701038741,-2.173199841326,0.0319624813736934,0.141147428462646,-3.84144196761906,"GTF2H4"
"ENSG00000213782",-0.310271784852486,3.59018354285578,-1.12757752348095,0.26201131523733,0.474923922471828,-5.50801656693735,"DDX47"
"ENSG00000213793",-0.087473134232997,1.40754549580063,-0.307674564321386,0.758925868243398,0.866474925710313,-5.99962002800079,"ZNF888"
"ENSG00000213809",0.546215808407868,1.56335929728687,1.95105980387299,0.0536550573732588,0.192589362761894,-4.26133726452575,"KLRK1"
"ENSG00000213853",-0.414807181813802,3.26312437553875,-1.6346662286546,0.105047026265911,0.284046383152157,-4.8238850027155,"EMP2"
"ENSG00000213859",-0.0124109034614081,1.27238358698465,-0.0459012328729291,0.963474216635552,0.981067059242257,-6.04371419986686,"KCTD11"
"ENSG00000213886",0.165178705975436,1.00305442040969,0.466553295551329,0.641764554621498,0.790412799928764,-5.94669140453353,"UBD"
"ENSG00000213889",0.49073583285735,3.28646185659357,1.39149303479531,0.166951614618905,0.368990601501504,-5.20220125726547,"PPM1N"
"ENSG00000213903",0.28466264106362,4.73248636855932,0.85961311153375,0.39191714919169,0.597013234748414,-5.8788873095602,"LTB4R"
"ENSG00000213904",0.396783170560938,1.53522011170677,1.07669762378626,0.284028116979102,0.496772064230887,-5.49506221948711,"LIPE-AS1"
"ENSG00000213918",0.335632283090033,2.52610704365386,1.11148136946234,0.26884331985078,0.481680176316226,-5.46152202338873,"DNASE1"
"ENSG00000213920",0.209724087654885,1.0744020989252,0.677284182123385,0.499682065820464,0.687507065713116,-5.83178894876351,"MDP1"
"ENSG00000213923",-0.652644073233562,4.28153260970448,-2.71654128506795,0.00769064787184534,0.0612049020578042,-2.73362117408839,"CSNK1E"
"ENSG00000213928",0.653671415827209,7.06858085818856,3.62690130904987,0.000440518011456443,0.0094302148080908,-0.331697968193627,"IRF9"
"ENSG00000213930",0.151479197496034,1.73923364942675,0.501421980232632,0.617100490022166,0.774045695544819,-5.92211819528527,"GALT"
"ENSG00000213949",0.455419389751425,1.32440800430195,1.64617204104147,0.10265183921225,0.280298788455941,-4.76860385272313,"ITGA1"
"ENSG00000213963",0.996896644634914,3.93611748599255,2.25478608899677,0.0261752624957473,0.124923750834186,-3.77757909587466,"AC019080.1"
"ENSG00000213965",-0.166876438811482,1.34636670954283,-0.744563340958462,0.45816192064191,0.655493213238147,-5.78269429989135,"NUDT19"
"ENSG00000213967",0.267072988144414,1.12981382962696,0.841335977041002,0.402029228298315,0.606975431875382,-5.71094154149337,"ZNF726"
"ENSG00000213977",-1.22077954710482,2.95581961712747,-3.26109569951236,0.00148766796759444,0.0219508070171421,-1.23324547704463,"TAX1BP3"
"ENSG00000213983",-0.212516318963049,4.49359673806116,-0.82567269263675,0.410820216539177,0.614622187623535,-5.87715968838818,"AP1G2"
"ENSG00000213988",-0.268896588076979,1.07058969296608,-0.907783418819837,0.366025182165612,0.573389443620429,-5.65914422064075,"ZNF90"
"ENSG00000213994",-0.0384257908312494,1.22549471689948,-0.107263231564935,0.914780280345888,0.955249555982551,-6.04880784603943,"AL157395.1"
"ENSG00000213995",-0.358822191794861,1.85223485660147,-1.34694745250739,0.180832598344358,0.385381065903772,-5.18586529330214,"NAXD"
"ENSG00000214013",0.174745119323667,3.02461836466644,0.685279384399185,0.494644150495908,0.683516211487732,-5.85519671770143,"GANC"
"ENSG00000214021",0.67594211124853,4.89848486779876,3.16324511319016,0.0020291951839466,0.0267205785986918,-1.60971953068458,"TTLL3"
"ENSG00000214022",-0.277179633039838,4.00348497901071,-1.04639445302115,0.297728381744134,0.510549763835695,-5.63136877747775,"REPIN1"
"ENSG00000214026",-1.39442192325734,3.79350129875219,-3.71422746014545,0.000325264422513314,0.00763008009099346,0.0964274961801941,"MRPL23"
"ENSG00000214046",-0.0640250321933414,4.12279589337159,-0.237860187388607,0.812442751435905,0.89922094467665,-6.15201477854301,"SMIM7"
"ENSG00000214049",0.980789728537114,2.6948481367789,2.33870980280158,0.0212014112236123,0.111224008662204,-3.52997217766444,"UCA1"
"ENSG00000214050",-0.237585841182612,1.80209734632765,-0.554894812469503,0.580120497714294,0.747696019014887,-5.8962589845171,"FBXO16"
"ENSG00000214063",-0.50252827188377,2.84979830301686,-1.44705299197315,0.150794754171319,0.349342666745206,-5.07697809950942,"TSPAN4"
"ENSG00000214078",0.0322003935451413,5.88653296211528,0.168460345700149,0.866537997502303,0.928264316438412,-6.32575415715763,"CPNE1"
"ENSG00000214087",0.281468767895453,2.13379834534052,0.985317700390295,0.32668271446582,0.539019645620475,-5.58582563862602,"ARL16"
"ENSG00000214106",-0.18666705482665,1.46732134742696,-0.774940603357928,0.440077687441276,0.639995363420453,-5.75563204237541,"PAXIP1-AS2"
"ENSG00000214113",0.13068997890538,2.59863231322689,0.422883985011916,0.673225477648083,0.811495633441959,-5.97311323259862,"LYRM4"
"ENSG00000214114",-0.0246583127862296,3.72868704324853,-0.0769306054907411,0.938821891014008,0.968679728201061,-6.12937384448556,"MYCBP"
"ENSG00000214146",1.04808969031474,5.09101517657733,1.61133188540944,0.110042627803764,0.291229180490623,-5.02535129493689,"LINC02026"
"ENSG00000214160",-0.154354648359718,2.36006315686043,-0.442133568668533,0.659281650135153,0.80240337534896,-5.95233559889289,"ALG3"
"ENSG00000214188",0.509727077359779,1.23609694234828,1.53925376344531,0.126683677895048,0.316810282894254,-4.92837542459572,"ST7-OT4"
"ENSG00000214193",0.766983410436905,4.57772812489319,2.51427754798384,0.0134105100810521,0.0861593657113922,-3.2486078728656,"SH3D21"
"ENSG00000214194",-0.995901868530682,3.10769138880596,-2.78779153136739,0.00627776459195138,0.0545907720065916,-2.50239418058547,"SMIM30"
"ENSG00000214212",0.716278204571716,3.97012799960179,2.08075506721042,0.03983505488216,0.160590509391162,-4.11853072375856,"C19orf38"
"ENSG00000214253",-0.493693914514956,4.52667518018336,-2.04848008042002,0.0429516302394426,0.16830508773495,-4.21612388224772,"FIS1"
"ENSG00000214274",-0.949025554155297,1.0973381286191,-2.96417298476401,0.00373901566658694,0.0395613609016998,-2.02886663841264,"ANG"
"ENSG00000214293",0.320723439956097,2.86992485515648,1.21274835699789,0.2278870190089,0.43923611166906,-5.37857145011002,"APTR"
"ENSG00000214353",0.449448478944969,1.34749979866552,1.90314469446049,0.0596991853657993,0.20506251664228,-4.34775528310518,"VAC14-AS1"
"ENSG00000214367",-0.0234685464937439,1.81871496320683,-0.106536652497421,0.915355332875126,0.955287177508375,-6.03550590871111,"HAUS3"
"ENSG00000214401",0.523841914214306,1.26580632845231,1.36725956946726,0.174398876906224,0.378351156184484,-5.16218074543033,"KANSL1-AS1"
"ENSG00000214413",-0.167171396829605,4.57918445726839,-0.618292083713712,0.537691917980431,0.716770085474551,-6.0320813833799,"BBIP1"
"ENSG00000214456",0.505692649074991,4.93981693911234,1.94657458061173,0.0541979501625004,0.19363471934482,-4.44790308721189,"PLIN5"
"ENSG00000214511",0.423276809846033,0.965334108153761,1.00894085502968,0.31527083990652,0.528170903604316,-5.56976818113644,"HIGD1C"
"ENSG00000214517",-0.0098896757136522,3.13457788502989,-0.03783539103985,0.969889168687354,0.984953860525559,-6.08235412941711,"PPME1"
"ENSG00000214530",0.0665665987983478,5.68914475173445,0.320454534643748,0.749246476090677,0.86054153275576,-6.27249977243317,"STARD10"
"ENSG00000214559",0.49481841347077,1.38042941420651,1.1615137912869,0.248008071127143,0.460593669618009,-5.40718882804333,"AC019077.1"
"ENSG00000214575",-0.107120594100068,1.32077985707223,-0.37592518934442,0.707714080191167,0.83426462322994,-5.97898669813397,"CPEB1"
"ENSG00000214595",0.975383017141894,3.11087977807946,3.12165471908886,0.00231081612633944,0.0290380823574491,-1.64358047644406,"EML6"
"ENSG00000214654",-0.1416638204991,0.906004929990192,-0.446718725390911,0.655977699053176,0.800932721222009,-5.95717617244738,"B3GNT10"
"ENSG00000214655",0.191574058784117,6.40245395095652,0.966329821817124,0.336050247009493,0.547448525900693,-5.92193481812797,"ZSWIM8"
"ENSG00000214706",-1.04230405656458,2.58593445626441,-3.23166593170322,0.00163437444579719,0.0234055447578419,-1.30583069952492,"IFRD2"
"ENSG00000214717",0.0326287639900066,3.24421564698586,0.119712845551188,0.904934286622997,0.949079822771843,-6.08304082969347,"ZBED1"
"ENSG00000214719",0.224197220955269,2.96134937321246,0.775639908459509,0.439666323761676,0.639941135493032,-5.79144211801562,"AC005562.1"
